model,hour,nlpd,crps,pit,standardized_residual,cover_50,width_50,cover_80,width_80,cover_95,width_95
gp_periodic,20.0,2.36479054036134,1.2993158257662751,0.4489325360734305,-0.14704735353004003,0.36774193548387096,2.2008745542974686,0.6464516129032258,4.182790516310088,0.8529032258064516,6.3880027411630085
gp_periodic,21.0,2.2419286506588496,1.102294694271252,0.4679883378163077,-0.0735843631512066,0.3909677419354839,1.8155898547831237,0.6232258064516129,3.4500420228254005,0.8283870967741935,5.267123324929943
gp_periodic,22.0,2.439844053676991,1.0500811216737,0.4359245570240791,-0.24439503815494779,0.32129032258064516,1.3836739976993175,0.552258064516129,2.6310995135598505,0.7341935483870968,4.0228689938148845
gp_periodic,23.0,3.4612562378213085,1.0781060443496455,0.5355394727506111,0.242650360504305,0.25290322580645164,0.9974764301401665,0.46064516129032257,1.895990620183631,0.6167741935483871,2.8985200091472825
gp_se,10.0,0.7573253399446315,0.2780784983560345,0.47857641374950816,-0.05209729183100238,0.6451612903225806,0.8592010342385353,0.9083870967741936,1.6323729553630775,0.984516129032258,2.4934711595825467
gp_se,11.0,1.5904307124757422,0.6499923924923754,0.3371881752681722,-0.5816852685066477,0.37032258064516127,1.2337674568673422,0.6903225806451613,2.341635835586273,0.9019354838709678,3.5815103431583273
gp_se,12.0,1.8177055967401556,0.8268582730537308,0.43799923886190506,-0.1901640396631542,0.40774193548387094,1.674595616740654,0.7264516129032258,3.1809329808801152,0.9148387096774193,4.860580065436047
gp_se,13.0,2.083147847608909,1.0640488127015997,0.49499325941263356,0.02967043670904446,0.4012903225806452,2.101020422317244,0.7212903225806452,3.9916086984000563,0.9058064516129032,6.100870442427063
gp_se,14.0,2.3335758531705677,1.3261183649110342,0.5238040133908702,0.15947522235647502,0.39225806451612905,2.454457247743641,0.6864516129032258,4.6627651935905385,0.8825806451612903,7.128429666730861
gp_se,15.0,2.5054236253305655,1.5378791804623673,0.5143455179931756,0.1404591070258378,0.36774193548387096,2.7093592193779075,0.6606451612903226,5.146812412720137,0.8709677419354839,7.871199304363157
gp_se,16.0,2.664623223538054,1.72820163754902,0.5109291690049087,0.1419526200745092,0.3664516129032258,2.8715029880797296,0.6270967741935484,5.454750253438297,0.8567741935483871,8.345319648088793
gp_se,17.0,2.76918382904747,1.8542746272181714,0.502606446452645,0.11098560478619778,0.3432258064516129,2.9602632719843793,0.6025806451612903,5.621828787033557,0.832258064516129,8.59973409648855
gp_se,18.0,2.8104378245067987,1.9007278959016143,0.5098370003418671,0.14560465742678427,0.3419354838709677,3.0018480061267785,0.6141935483870967,5.706874224360646,0.8296774193548387,8.720166027964646
gp_se,19.0,2.7724867906695474,1.866439807320392,0.5119034257664596,0.15139801976674644,0.36258064516129035,3.017346546465734,0.6258064516129033,5.7375825526115625,0.8451612903225807,8.764478109736595
gp_se,20.0,2.6297910914160494,1.7346211560627416,0.48300262528139537,0.012208104861047423,0.37290322580645163,3.0234897015227222,0.6477419354838709,5.747949558429514,0.863225806451613,8.780206349363304
gp_se,21.0,2.450417661703898,1.5297675114530904,0.5015723306951513,0.07664003033756225,0.4270967741935484,3.027710303556734,0.712258064516129,5.749253799333874,0.9045161290322581,8.790765550368796
gp_se,22.0,2.3316734762359688,1.3998121361010722,0.48430120427527396,-0.00123591573285774,0.44516129032258067,3.0269565673675825,0.7393548387096774,5.75179690129874,0.9406451612903226,8.78874484766304
gp_se,23.0,2.2702527254263365,1.3148919290510457,0.5328324012616832,0.16583496992305002,0.472258064516129,3.0283634833408812,0.7883870967741935,5.75300665516481,0.9548387096774194,8.79086339729835
