model,hour,nlpd,crps,pit,standardized_residual,cover_50,width_50,cover_80,width_80,cover_95,width_95
gp_locally_periodic,19.0,2.4030873704256837,1.4786204905648213,0.5116092910450168,0.08521497313089792,0.43612903225806454,2.99998716158174,0.712258064516129,5.699298610132338,0.9174193548387096,8.712269869855195
gp_locally_periodic,20.0,2.3177598080559987,1.3896526745114848,0.47835323257929063,-0.04917454478102563,0.45161290322580644,3.0672966380985427,0.7651612903225806,5.826211466246562,0.9432258064516129,8.903866967500077
gp_locally_periodic,21.0,2.211188071648073,1.2484707489205575,0.4979727925382665,0.018419132333679495,0.48516129032258065,3.1165098035459406,0.8180645161290323,5.921327924950333,0.9574193548387097,9.052179108365545
gp_locally_periodic,22.0,2.163574144218391,1.1847507657202985,0.4775180447781412,-0.05330918299896213,0.5148387096774194,3.154759376481696,0.8412903225806452,5.992446462132144,0.9767741935483871,9.159347000523413
gp_locally_periodic,23.0,2.145468983499936,1.153592781528158,0.527077681237946,0.10913190973989599,0.5458064516129032,3.18089621348543,0.8735483870967742,6.043543135502266,0.9767741935483871,9.239121758715356
gp_matern32,10.0,0.6961441119502212,0.2605967545592783,0.50980010449523,0.041859551223853486,0.6619354838709678,0.8084979756618706,0.8980645161290323,1.5362138389385012,0.9793548387096774,2.3487108659291382
gp_matern32,11.0,1.5224740906505427,0.6088829587316326,0.34900568273442084,-0.5345494378001334,0.40258064516129033,1.2017330732256957,0.7083870967741935,2.284358592829756,0.9083870967741936,3.4892074732458087
gp_matern32,12.0,1.7458300456393248,0.7668961607275467,0.44000735336803604,-0.18492885529186356,0.4335483870967742,1.5893595008717532,0.7470967741935484,3.0195563759420403,0.9212903225806451,4.613209642443963
gp_matern32,13.0,1.9638766325919823,0.9452345833297393,0.49185582238391035,0.006550014108108717,0.42193548387096774,1.931090186166378,0.7393548387096774,3.669228964188384,0.9174193548387096,5.608012991550109
gp_matern32,14.0,2.144307170547396,1.1256106487685837,0.5206544497552102,0.1202927954377623,0.4232258064516129,2.2186036877366133,0.72,4.215505296732701,0.8993548387096775,6.445679705537808
