kernel,start,objective,converged,evaluations,boundary_hit,param_0,param_1,param_2,test_year,best_for_fold,param_3,param_4
locally_periodic,3,45671.25464841694,True,137,True,1.7575434355211865,2.302585092994046,2.0996061230011223,2002,False,-2.322125974357308,
locally_periodic,4,45670.90721109706,True,122,True,1.7430708251363274,2.302585092994046,2.085931848778062,2002,True,-2.3287474873347302,
locally_periodic,5,45670.91140664355,True,179,True,1.7345750000090103,2.302585092994046,2.0886302992525296,2002,True,-2.3281437994890553,
locally_periodic,6,45670.877908077004,True,240,True,1.7483251325884637,2.302585092994046,2.0899515343949733,2002,True,-2.3281437994890593,
locally_periodic,7,45676.04146674901,False,240,True,1.7494557010448302,2.302585092994046,2.111966481681818,2002,False,-2.2900174236048128,
locally_periodic,8,45680.05027434409,False,240,True,1.8152597819101965,2.302585092994046,2.1191288652074016,2002,False,-2.3281437994890593,
locally_periodic,9,45670.75784226068,True,168,True,1.7283514998766425,2.302585092994046,2.08674765728264,2002,True,-2.3140378857818686,
locally_periodic,10,45670.651104781566,True,164,True,1.735939884600471,2.302585092994046,2.092036598566974,2002,True,-2.3178390336849524,
locally_periodic,11,45670.665915949336,True,142,True,1.7415589789526467,2.302585092994046,2.0869997942437912,2002,True,-2.3179847825092144,
locally_periodic,12,45670.81178664548,True,191,True,1.7450444284546731,2.302585092994046,2.0906779517857688,2002,True,-2.328143799489055,
locally_periodic,13,45671.22556893128,True,185,True,1.7551806329427042,2.302585092994046,2.095390409740182,2002,False,-2.328143799489055,
locally_periodic,14,45674.92823238222,False,240,True,1.7096150511064927,2.302585092994046,2.0810845422892044,2002,False,-2.2932074119094925,
locally_periodic,15,45700.45660662954,False,240,False,1.6757847374788775,2.2450204656691954,2.0794687299636743,2002,False,-2.246340794403921,
locally_periodic,16,45670.47949969194,True,147,True,1.7394052647849658,2.302585092994046,2.0911317121086315,2002,True,-2.3196049209624596,
locally_periodic,17,45670.69166690878,True,163,True,1.7501927651005051,2.302585092994046,2.091301769871696,2002,True,-2.321204375080141,
locally_periodic,18,45670.803588393166,True,161,True,1.7457596717665722,2.302585092994046,2.0899515774543516,2002,True,-2.328143799489055,
locally_periodic,19,45683.10810932353,False,240,True,1.74542375757843,2.302585092994046,2.0704836442252916,2002,False,-2.298612408134867,
additive,0,45732.62676011982,False,240,False,0.1671655136670997,-0.2878231366242555,1.5343254126323145,2002,False,2.819701936502335,-2.146785577757504
additive,1,45530.779662169254,False,240,False,1.7024137348557007,0.8736099334079523,-0.09104392880523554,2002,False,1.1767954184342662,-2.600181132086384
additive,2,45456.95072566481,False,240,False,-1.514306971659592,-0.7707905816439999,1.7559227909089734,2002,False,2.324065702888586,-2.330760624834482
additive,3,45598.66622120923,False,240,False,-2.068385175145662,-1.9697645039692644,1.7510141162930377,2002,False,2.16345064751332,-5.381069093257401
additive,4,45127.2854758918,False,240,False,1.5236317876033814,1.2112715916461194,0.7456531481582064,2002,True,1.6571313831662093,-2.3989355438540283
additive,5,45170.08670704854,False,240,False,1.390413844320187,1.6118095650958324,0.990653822998514,2002,False,1.696635543160881,-2.418822910354831
additive,6,47806.961385250775,False,240,False,1.86553014304863,0.6225337572851276,-0.9121712486738589,2002,False,0.19095425048844394,-4.595121571133469
additive,7,45731.99390450028,False,240,True,-1.8488222705447215,-1.8802470831436553,1.7545022305580487,2002,False,2.2632727096407135,-11.849450440395572
additive,8,45351.992707365294,False,240,False,1.6872847721196267,0.9210340371976183,0.033010620906163246,2002,False,1.3589979481375816,-2.418822910354831
additive,9,45127.86586662679,False,240,False,1.5313502727943922,1.1830433129199263,0.6445708746260743,2002,False,1.5980922007469265,-2.387054817041957
additive,10,45160.376987277356,False,240,False,1.606281196788379,1.093727919172172,0.4687879088134932,2002,False,1.5140974720768066,-2.4399271911723335
additive,11,45584.28180194137,True,231,False,-2.79914735965273,-1.72412402243105,1.7596532173286719,2002,False,2.153616602514234,-2.7309521437500077
additive,12,45174.883728901594,False,240,False,1.6556719030577516,1.045372162951782,0.4281186506327994,2002,False,1.5165348670373058,-2.4360293406048297
additive,13,45174.70503942117,False,240,False,1.246502276008059,1.8420680743952365,1.1014580931427933,2002,False,1.7772851850926459,-2.3645756177194093
additive,14,45137.11081442886,False,240,False,1.5667902774309128,1.122510232834598,0.5660172089659171,2002,False,1.5673714406315409,-2.3884561585503836
additive,15,45251.28285977656,False,240,False,1.6678552315376312,0.9540167480352395,0.24290841660533513,2002,False,1.3966965795845894,-2.479718796204233
