kernel,start,objective,converged,evaluations,boundary_hit,param_0,param_1,param_2,test_year,best_for_fold,param_3,param_4
se,12,58066.51112924215,True,103,False,1.5606386448001475,1.3756525871173726,-2.0476263336789158,2016,True,,
se,13,58066.84412385123,True,127,False,1.5707363643935033,1.3793649092029965,-2.04802092957071,2016,True,,
se,14,58066.661982922684,True,120,False,1.5731073659068942,1.3740645331965837,-2.049228504138555,2016,True,,
se,15,58067.084576396446,True,127,False,1.5690998815082597,1.3737717763412363,-2.0567872770095543,2016,True,,
se,16,58067.949724109436,True,121,False,1.5608534864589616,1.3704591889686288,-2.061266995061101,2016,False,,
se,17,58067.15973545942,True,115,False,1.555833735565115,1.3746637003640412,-2.0401278768178694,2016,False,,
se,18,58067.274552524636,True,115,False,1.5705926946562336,1.3794319950965026,-2.036441248831263,2016,False,,
se,19,58066.675549566986,True,132,False,1.573107365906894,1.3742046107263446,-2.0506183891356686,2016,True,,
matern32,0,54194.871596622834,True,91,False,1.735007880258038,2.0803666498109283,-2.4386886268747294,2016,True,,
matern32,1,54195.08115961494,True,133,False,1.733582729404398,2.077617599914191,-2.4491847236915167,2016,True,,
matern32,2,54194.98945224365,True,149,False,1.740408869056161,2.08110728148179,-2.4386886268747268,2016,True,,
matern32,3,54195.2377210103,True,109,False,1.7193272946490978,2.069750115628026,-2.452912623464517,2016,False,,
matern32,4,54195.22494767667,True,121,False,1.7176015560708326,2.0649806273488487,-2.4486385391988406,2016,False,,
matern32,5,54194.8953315363,True,115,False,1.7234093402226145,2.0749177433963917,-2.4464121695957646,2016,True,,
matern32,6,54195.25250737765,True,109,False,1.7282444683837537,2.0760041913812763,-2.4296246177659113,2016,False,,
matern32,7,54194.61261989212,True,187,False,1.7216836303314331,2.0706141300681984,-2.443815191784709,2016,True,,
matern32,8,54195.09088566852,True,139,False,1.7257529631393491,2.0743366832974455,-2.450730806833647,2016,True,,
matern32,9,54195.0643645101,True,133,False,1.7371955678864188,2.0761684051207707,-2.4359919920286845,2016,True,,
matern32,10,54195.85797573638,True,115,False,1.7119372700212128,2.0618995699696687,-2.453168458925772,2016,False,,
matern32,11,54195.12098340466,True,115,False,1.7299524650340043,2.077156774834222,-2.449102370661596,2016,True,,
matern32,12,54194.866328975775,True,139,False,1.7326032345334008,2.0732461206110058,-2.4487536891049038,2016,True,,
matern32,13,54194.840249263216,True,121,False,1.7202025134008299,2.0749069788603736,-2.4400745565730526,2016,True,,
matern32,14,54195.837139291034,True,121,False,1.7253040094881462,2.0659490170308223,-2.4559941649129713,2016,False,,
matern32,15,54194.79849853338,True,155,False,1.7213383367142872,2.069737559274616,-2.4386886268747268,2016,True,,
matern32,16,54194.69563102184,True,115,False,1.7203323157982446,2.073255242319932,-2.4424570294152774,2016,True,,
matern32,17,54194.73044456275,True,121,False,1.7205246576290163,2.0737506561085612,-2.437589222889699,2016,True,,
matern32,18,54194.86936293093,True,109,False,1.7367589692644252,2.0757269179142006,-2.4394038731267464,2016,True,,
matern32,19,54195.04295118859,True,184,False,1.7417551083217289,2.0811999087118576,-2.4386886268747303,2016,True,,
matern52,0,55180.70088213187,True,127,False,1.6450631500629584,1.7764176986155717,-2.257330405143177,2016,False,,
matern52,1,55180.20084058024,True,115,False,1.6673721016319523,1.778354969333984,-2.270625151251788,2016,True,,
matern52,2,55181.125574838225,True,121,False,1.6440361537829042,1.7722409944774697,-2.2766073396247637,2016,False,,
matern52,3,55180.00947262747,True,151,False,1.6511811517139416,1.7804588423497125,-2.263741692355667,2016,True,,
matern52,4,55179.89150272646,True,121,False,1.654152617538307,1.7764176986155717,-2.265722527563357,2016,True,,
matern52,5,55180.29125840387,True,115,False,1.6542489152259747,1.7783358306508823,-2.2737431828561663,2016,True,,
matern52,6,55180.521958407495,True,157,False,1.6621215840529682,1.785830252600404,-2.25419209236186,2016,False,,
matern52,7,55180.40146358927,True,133,False,1.6635771796673053,1.7763960908708063,-2.2737713573726834,2016,False,,
matern52,8,55180.3471311281,True,121,False,1.6581347907460433,1.7807823190348864,-2.2548895292273414,2016,True,,
matern52,9,55181.17749894047,True,115,False,1.6818922266880185,1.7889503846584065,-2.2668027483782796,2016,False,,
matern52,10,55180.89905284846,True,109,False,1.6416306425252576,1.7717185278269425,-2.264554674826885,2016,False,,
matern52,11,55179.876553086375,True,133,False,1.6555579032298011,1.7810857747992153,-2.266402509405866,2016,True,,
matern52,12,55179.82394178561,True,121,False,1.662014853914955,1.7783868525797926,-2.2671591165386413,2016,True,,
matern52,13,55180.157239371474,True,127,False,1.6583585842563184,1.7753860459733077,-2.2711843268793857,2016,True,,
matern52,14,55180.719446218405,True,109,False,1.6431218495430486,1.772878477030416,-2.272110003925026,2016,False,,
